,Name,value,Year,Type
1724,Belle,147.0,2021,Count
1725,Bernadette,11.0,2021,Count
1726,Bernice,3.0,2021,Count
1727,Beth,23.0,2021,Count
1728,Bethan,28.0,2021,Count
1729,Bethany,219.0,2021,Count
1730,Betsy,286.0,2021,Count
1731,Betty,109.0,2021,Count
1732,Bianca,97.0,2021,Count
1733,Bibi,23.0,2021,Count
1734,Billie,218.0,2021,Count
1735,Billie-Jo,12.0,2021,Count
1736,Blaise,4.0,2021,Count
1737,Bliss,7.0,2021,Count
1738,Blossom,141.0,2021,Count
1739,Blythe,17.0,2021,Count
1740,Bobbi,35.0,2021,Count
1741,Bobbie,69.0,2021,Count
1742,Bonita,7.0,2021,Count
1743,Bonnie,1121.0,2021,Count
1744,Breanna,8.0,2021,Count
1745,Briana,13.0,2021,Count
1746,Brianna,101.0,2021,Count
1747,Bridget,53.0,2021,Count
1748,Bridie,19.0,2021,Count
1749,Briony,9.0,2021,Count
1750,Britney,7.0,2021,Count
1751,Brodie,17.0,2021,Count
1752,Brogan,8.0,2021,Count
1753,Bronte,32.0,2021,Count
1754,Bronwen,15.0,2021,Count
1755,Bronwyn,7.0,2021,Count
1756,Brooke,207.0,2021,Count
1757,Brooklyn,48.0,2021,Count
1758,Bryony,37.0,2021,Count
1759,Bushra,21.0,2021,Count
1760,Caitlin,77.0,2021,Count
1761,Caitlyn,25.0,2021,Count
1762,Cali,73.0,2021,Count
1763,Calli,5.0,2021,Count
1764,Callie,296.0,2021,Count
1765,Cally,12.0,2021,Count
1766,Cameron,7.0,2021,Count
1767,Camilla,88.0,2021,Count
1768,Camille,72.0,2021,Count
1769,Candice,9.0,2021,Count
1770,Caoimhe,36.0,2021,Count
1771,Cara,123.0,2021,Count
1772,Cari,11.0,2021,Count
1773,Cariad,6.0,2021,Count
1774,Carina,22.0,2021,Count
1775,Carla,75.0,2021,Count
1776,Carlotta,9.0,2021,Count
1777,Carly,12.0,2021,Count
1778,Carmel,4.0,2021,Count
1779,Carmen,49.0,2021,Count
1780,Carolina,33.0,2021,Count
1781,Caroline,30.0,2021,Count
1782,Carrie,11.0,2021,Count
1783,Carys,48.0,2021,Count
1784,Casey,38.0,2021,Count
1785,Cassandra,50.0,2021,Count
1786,Cassia,29.0,2021,Count
1787,Cassidy,47.0,2021,Count
1788,Cassie,75.0,2021,Count
1789,Catarina,14.0,2021,Count
1790,Caterina,8.0,2021,Count
1791,Catherine,95.0,2021,Count
1792,Catrin,13.0,2021,Count
1793,Cecilia,155.0,2021,Count
1794,Cecily,53.0,2021,Count
1795,Celeste,64.0,2021,Count
1796,Celia,44.0,2021,Count
1797,Celina,20.0,2021,Count
1798,Celine,104.0,2021,Count
1799,Cerys,49.0,2021,Count
1800,Chana,19.0,2021,Count
1801,Chanel,16.0,2021,Count
1802,Chanelle,3.0,2021,Count
1803,Chantelle,15.0,2021,Count
1804,Charis,11.0,2021,Count
1805,Charlee,8.0,2021,Count
1806,Charleigh,5.0,2021,Count
1807,Charlene,5.0,2021,Count
1808,Charley,29.0,2021,Count
1809,Charli,5.0,2021,Count
1810,Charlie,49.0,2021,Count
1811,Charlotte,1654.0,2021,Count
1812,Charmaine,6.0,2021,Count
1813,Chaya,40.0,2021,Count
1814,Chelsea,47.0,2021,Count
1815,Cherry,25.0,2021,Count
1816,Cheyenne,4.0,2021,Count
1817,Chiara,59.0,2021,Count
1818,Chioma,3.0,2021,Count
1819,Chloe,932.0,2021,Count
1820,Christabel,14.0,2021,Count
1821,Christiana,17.0,2021,Count
1822,Christina,51.0,2021,Count
1823,Christine,24.0,2021,Count
1824,Ciara,78.0,2021,Count
1825,Cicely,10.0,2021,Count
1826,Cindy,12.0,2021,Count
1827,Claire,35.0,2021,Count
1828,Clara,574.0,2021,Count
1829,Clare,10.0,2021,Count
1830,Clarice,4.0,2021,Count
1831,Clarissa,16.0,2021,Count
1832,Claudia,78.0,2021,Count
1833,Clementine,290.0,2021,Count
1834,Cleo,359.0,2021,Count
1835,Clio,9.0,2021,Count
1836,Clodagh,28.0,2021,Count
1837,Coco,69.0,2021,Count
1838,Colette,20.0,2021,Count
1839,Connie,338.0,2021,Count
1840,Constance,124.0,2021,Count
1841,Cora,349.0,2021,Count
1842,Coral,22.0,2021,Count
1843,Coralie,17.0,2021,Count
1844,Cordelia,36.0,2021,Count
1845,Corinne,7.0,2021,Count
1846,Cosima,18.0,2021,Count
1847,Courtney,21.0,2021,Count
1848,Cressida,13.0,2021,Count
1849,Cristina,17.0,2021,Count
1850,Crystal,50.0,2021,Count
1851,Cydney,5.0,2021,Count
1852,Cynthia,10.0,2021,Count
1853,Daisie,34.0,2021,Count
1854,Daisy,1873.0,2021,Count
1855,Daisy-Mae,60.0,2021,Count
1856,Daisy-May,42.0,2021,Count
1857,Dakota,92.0,2021,Count
1858,Dalia,44.0,2021,Count
1859,Dana,36.0,2021,Count
1860,Danae,5.0,2021,Count
1861,Dani,12.0,2021,Count
1862,Dania,41.0,2021,Count
1863,Danica,10.0,2021,Count
1864,Daniela,41.0,2021,Count
1865,Daniella,73.0,2021,Count
1866,Danielle,29.0,2021,Count
1867,Danika,3.0,2021,Count
1868,Danni,8.0,2021,Count
1869,Danya,3.0,2021,Count
1870,Daphne,214.0,2021,Count
1871,Dara,15.0,2021,Count
1872,Darcey,350.0,2021,Count
1873,Darci,20.0,2021,Count
1874,Darcie,623.0,2021,Count
1875,Darcy,351.0,2021,Count
1876,Daria,131.0,2021,Count
1877,Davina,13.0,2021,Count
1878,Dawn,5.0,2021,Count
1879,Dayna,4.0,2021,Count
1880,Deanna,7.0,2021,Count
1881,Debbie,4.0,2021,Count
1882,Deborah,45.0,2021,Count
1883,Deena,13.0,2021,Count
1884,Delilah,981.0,2021,Count
1885,Della,20.0,2021,Count
1886,Delphine,27.0,2021,Count
1887,Demi,91.0,2021,Count
1888,Demi-Lee,3.0,2021,Count
1889,Demi-Leigh,16.0,2021,Count
1890,Denise,3.0,2021,Count
1891,Desiree,11.0,2021,Count
1892,Destiny,75.0,2021,Count
1893,Devon,31.0,2021,Count
1894,Devorah,7.0,2021,Count
1895,Diana,179.0,2021,Count
1896,Diane,10.0,2021,Count
1897,Dilara,23.0,2021,Count
1898,Dina,38.0,2021,Count
1899,Divine,11.0,2021,Count
1900,Diya,52.0,2021,Count
1901,Dolly,148.0,2021,Count
1902,Dominique,8.0,2021,Count
1903,Donna,4.0,2021,Count
1904,Dora,30.0,2021,Count
1905,Dorothy,289.0,2021,Count
1906,Drew,20.0,2021,Count
1907,Dulcie,65.0,2021,Count
1908,Ebonie,8.0,2021,Count
1909,Ebony,76.0,2021,Count
1910,Eda,22.0,2021,Count
1911,Eden,585.0,2021,Count
1912,Edie,446.0,2021,Count
1913,Edith,613.0,2021,Count
1914,Effie,254.0,2021,Count
1915,Eileen,32.0,2021,Count
1916,Eilidh,28.0,2021,Count
1917,Eimear,11.0,2021,Count
1918,Ela,65.0,2021,Count
1919,Elaina,34.0,2021,Count
1920,Elaine,21.0,2021,Count
1921,Elan,7.0,2021,Count
1922,Elana,21.0,2021,Count
1923,Eleana,3.0,2021,Count
1924,Eleanor,915.0,2021,Count
1925,Elen,13.0,2021,Count
1926,Elena,343.0,2021,Count
1927,Eleni,48.0,2021,Count
1928,Eleri,52.0,2021,Count
1929,Eliana,270.0,2021,Count
1930,Elicia,3.0,2021,Count
1931,Elif,44.0,2021,Count
1932,Elin,52.0,2021,Count
1933,Elina,50.0,2021,Count
1934,Elinor,30.0,2021,Count
1935,Elisa,109.0,2021,Count
1936,Elisabeth,35.0,2021,Count
1937,Elise,157.0,2021,Count
1938,Elisha,19.0,2021,Count
1939,Elisia,9.0,2021,Count
1940,Elissa,47.0,2021,Count
1941,Eliz,16.0,2021,Count
1942,Eliza,1064.0,2021,Count
1943,Elizabeth,862.0,2021,Count
1944,Ella,1756.0,2021,Count
1945,Ella-Louise,23.0,2021,Count
1946,Ella-Mae,55.0,2021,Count
1947,Ella-Rose,156.0,2021,Count
1948,Elle,88.0,2021,Count
1949,Ellen,56.0,2021,Count
1950,Ellena,13.0,2021,Count
1951,Elli,3.0,2021,Count
1952,Ellie,638.0,2021,Count
1953,Ellie-Mae,77.0,2021,Count
1954,Ellie-Mai,14.0,2021,Count
1955,Ellie-May,21.0,2021,Count
1956,Ellie-Rose,17.0,2021,Count
1957,Ellis,34.0,2021,Count
1958,Ellora,13.0,2021,Count
1959,Ellouise,4.0,2021,Count
1960,Elly,12.0,2021,Count
1961,Elodie,576.0,2021,Count
1962,Eloisa,11.0,2021,Count
1963,Eloise,492.0,2021,Count
1964,Elouise,35.0,2021,Count
1965,Elsa,69.0,2021,Count
1966,Elsbeth,7.0,2021,Count
1967,Elsie,1840.0,2021,Count
1968,Elspeth,37.0,2021,Count
1969,Elyse,21.0,2021,Count
1970,Elysia,41.0,2021,Count
1971,Eman,16.0,2021,Count
1972,Emelia,142.0,2021,Count
1973,Emerald,19.0,2021,Count
1974,Emilee,8.0,2021,Count
1975,Emilia,1353.0,2021,Count
1976,Emilie,94.0,2021,Count
1977,Emilly,9.0,2021,Count
1978,Emily,1797.0,2021,Count
1979,Emily-Jane,3.0,2021,Count
1980,Emily-Rose,26.0,2021,Count
1981,Emine,5.0,2021,Count
1982,Emma,860.0,2021,Count
1983,Emmanuella,20.0,2021,Count
1984,Emmeline,148.0,2021,Count
1985,Emmi,15.0,2021,Count
1986,Emmie,230.0,2021,Count
1987,Emmy,94.0,2021,Count
1988,Enya,60.0,2021,Count
1989,Erica,112.0,2021,Count
1990,Erika,69.0,2021,Count
1991,Erin,884.0,2021,Count
1992,Eryn,40.0,2021,Count
1993,Esha,19.0,2021,Count
1994,Esme,1013.0,2021,Count
1995,Esmee,82.0,2021,Count
1996,Esra,33.0,2021,Count
1997,Estella,17.0,2021,Count
1998,Estelle,35.0,2021,Count
1999,Esther,311.0,2021,Count
2000,Eunice,7.0,2021,Count
2001,Eva,1091.0,2021,Count
2002,Evangeline,111.0,2021,Count
2003,Eve,281.0,2021,Count
2004,Evelina,82.0,2021,Count
2005,Evelyn,1729.0,2021,Count
2006,Evie,1670.0,2021,Count
2007,Faatimah,11.0,2021,Count
2008,Fabiha,9.0,2021,Count
2009,Fae,10.0,2021,Count
2010,Fahima,3.0,2021,Count
2011,Faith,290.0,2021,Count
2012,Faiza,24.0,2021,Count
2013,Faizah,4.0,2021,Count
2014,Falak,16.0,2021,Count
2015,Fallon,38.0,2021,Count
2016,Farah,47.0,2021,Count
2017,Farida,13.0,2021,Count
2018,Fariha,11.0,2021,Count
2019,Farrah,24.0,2021,Count
2020,Fatema,5.0,2021,Count
2021,Fathima,10.0,2021,Count
2022,Fatima,397.0,2021,Count
2023,Fatimah,147.0,2021,Count
2024,Fatma,13.0,2021,Count
2025,Fay,11.0,2021,Count
2026,Faye,164.0,2021,Count
2027,Felicia,14.0,2021,Count
2028,Felicity,406.0,2021,Count
2029,Fenella,10.0,2021,Count
2030,Fern,140.0,2021,Count
2031,Ffion,122.0,2021,Count
2032,Fiona,17.0,2021,Count
2033,Flavia,9.0,2021,Count
2034,Fleur,108.0,2021,Count
2035,Flora,227.0,2021,Count
2036,Florence,2180.0,2021,Count
2037,Frances,100.0,2021,Count
2038,Francesca,466.0,2021,Count
2039,Frankie,460.0,2021,Count
2040,Freja,39.0,2021,Count
2041,Freya,2187.0,2021,Count
2042,Freyja,150.0,2021,Count
2043,Gabriela,130.0,2021,Count
2044,Gabriele,14.0,2021,Count
2045,Gabriella,354.0,2021,Count
2046,Gabrielle,66.0,2021,Count
2047,Gaia,61.0,2021,Count
2048,Gemma,14.0,2021,Count
2049,Genevieve,89.0,2021,Count
2050,Georgia,501.0,2021,Count
2051,Georgiana,35.0,2021,Count
2052,Georgie,213.0,2021,Count
2053,Georgina,151.0,2021,Count
2054,Gianna,121.0,2021,Count
2055,Giorgia,21.0,2021,Count
2056,Giovanna,51.0,2021,Count
2057,Giselle,12.0,2021,Count
2058,Giulia,60.0,2021,Count
2059,Gloria,70.0,2021,Count
2060,Grace,1992.0,2021,Count
2061,Gracie,632.0,2021,Count
2062,Greta,35.0,2021,Count
2063,Gwen,51.0,2021,Count
2064,Gwenllian,22.0,2021,Count
2065,Gwenno,8.0,2021,Count
2066,Gwyneth,10.0,2021,Count
2067,Habiba,21.0,2021,Count
2068,Habibah,9.0,2021,Count
2069,Hadassah,10.0,2021,Count
2070,Hadia,20.0,2021,Count
2071,Hadiyah,21.0,2021,Count
2072,Hafiza,5.0,2021,Count
2073,Hafsa,205.0,2021,Count
2074,Hafsah,77.0,2021,Count
2075,Hailey,84.0,2021,Count
2076,Hajar,16.0,2021,Count
2077,Hajira,3.0,2021,Count
2078,Hajra,34.0,2021,Count
2079,Hajrah,8.0,2021,Count
2080,Haleema,60.0,2021,Count
2081,Haleemah,11.0,2021,Count
2082,Halima,135.0,2021,Count
2083,Halimah,34.0,2021,Count
2084,Halle,217.0,2021,Count
2085,Hamda,5.0,2021,Count
2086,Hana,231.0,2021,Count
2087,Hanaa,10.0,2021,Count
2088,Hanah,3.0,2021,Count
2089,Hanan,14.0,2021,Count
2090,Haneen,16.0,2021,Count
2091,Hania,86.0,2021,Count
2092,Hanifa,15.0,2021,Count
2093,Hanifah,6.0,2021,Count
2094,Hanna,231.0,2021,Count
2095,Hannah,588.0,2021,Count
2096,Harleen,44.0,2021,Count
2097,Harleigh,32.0,2021,Count
2098,Harley,191.0,2021,Count
2099,Harlie,52.0,2021,Count
2100,Harmony,142.0,2021,Count
2101,Harriet,810.0,2021,Count
2102,Harriett,45.0,2021,Count
2103,Harriette,18.0,2021,Count
2104,Hattie,257.0,2021,Count
2105,Hawa,125.0,2021,Count
2106,Hayley,78.0,2021,Count
2107,Hazal,10.0,2021,Count
2108,Hazel,350.0,2021,Count
2109,Heather,36.0,2021,Count
2110,Heba,16.0,2021,Count
2111,Hebe,13.0,2021,Count
2112,Heidi,610.0,2021,Count
2113,Helen,46.0,2021,Count
2114,Helena,145.0,2021,Count
2115,Helin,4.0,2021,Count
2116,Henrietta,94.0,2021,Count
2117,Hermione,57.0,2021,Count
2118,Hester,13.0,2021,Count
2119,Hetty,14.0,2021,Count
2120,Hiba,99.0,2021,Count
2121,Hibah,10.0,2021,Count
2122,Hina,3.0,2021,Count
2123,Hira,22.0,2021,Count
2124,Hollie,225.0,2021,Count
2125,Holly,568.0,2021,Count
2126,Honey,152.0,2021,Count
2127,Honor,26.0,2021,Count
2128,Hope,403.0,2021,Count
2129,Huda,52.0,2021,Count
2130,Humaira,55.0,2021,Count
2131,Humayra,15.0,2021,Count
2132,Husna,37.0,2021,Count
2133,Ida,185.0,2021,Count
2134,Ifeoluwa,5.0,2021,Count
2135,Ifra,10.0,2021,Count
2136,Ifrah,14.0,2021,Count
2137,Ilana,15.0,2021,Count
2138,Ilayda,9.0,2021,Count
2139,Ilona,5.0,2021,Count
2140,Imaan,104.0,2021,Count
2141,Iman,48.0,2021,Count
2142,Imani,57.0,2021,Count
2143,Imogen,998.0,2021,Count
2144,Inayah,99.0,2021,Count
2145,India,235.0,2021,Count
2146,Indiana,77.0,2021,Count
2147,Indianna,12.0,2021,Count
2148,Indigo,100.0,2021,Count
2149,Indya,4.0,2021,Count
2150,Ines,97.0,2021,Count
2151,Ingrid,51.0,2021,Count
2152,Iola,8.0,2021,Count
2153,Iona,107.0,2021,Count
2154,Ione,7.0,2021,Count
2155,Iqra,115.0,2021,Count
2156,Irene,29.0,2021,Count
2157,Iris,746.0,2021,Count
2158,Isabel,374.0,2021,Count
2159,Isabella,2010.0,2021,Count
2160,Isabelle,1304.0,2021,Count
2161,Isadora,31.0,2021,Count
2162,Isha,37.0,2021,Count
2163,Isla,2683.0,2021,Count
2164,Isma,8.0,2021,Count
2165,Isobel,324.0,2021,Count
2166,Isobella,28.0,2021,Count
2167,Isobelle,38.0,2021,Count
2168,Isra,115.0,2021,Count
2169,Ivana,20.0,2021,Count
2170,Ivy,2245.0,2021,Count
2171,Izabella,83.0,2021,Count
2172,Izabelle,22.0,2021,Count
2173,Jacqueline,22.0,2021,Count
2174,Jada,13.0,2021,Count
2175,Jade,59.0,2021,Count
2176,Jaime,10.0,2021,Count
2177,Jameela,9.0,2021,Count
2178,Jamie,23.0,2021,Count
2179,Jamila,31.0,2021,Count
2180,Jana,59.0,2021,Count
2181,Jane,11.0,2021,Count
2182,Janelle,27.0,2021,Count
2183,Janet,4.0,2021,Count
2184,Janice,5.0,2021,Count
2185,Jannah,60.0,2021,Count
2186,Jannat,135.0,2021,Count
2187,Jasleen,20.0,2021,Count
2188,Jasmin,45.0,2021,Count
2189,Jasmina,18.0,2021,Count
2190,Jasmine,583.0,2021,Count
2191,Javeria,7.0,2021,Count
2192,Jaya,27.0,2021,Count
2193,Jaycee,7.0,2021,Count
2194,Jayda,17.0,2021,Count
2195,Jazmin,14.0,2021,Count
2196,Jazmine,18.0,2021,Count
2197,Jazmyn,5.0,2021,Count
2198,Jean,11.0,2021,Count
2199,Jemima,124.0,2021,Count
2200,Jemimah,15.0,2021,Count
2201,Jemma,4.0,2021,Count
2202,Jena,7.0,2021,Count
2203,Jenna,33.0,2021,Count
2204,Jennifer,91.0,2021,Count
2205,Jenny,10.0,2021,Count
2206,Jess,4.0,2021,Count
2207,Jesse,13.0,2021,Count
2208,Jessica,997.0,2021,Count
2209,Jessie,149.0,2021,Count
2210,Jessika,4.0,2021,Count
2211,Joan,17.0,2021,Count
2212,Joana,9.0,2021,Count
2213,Joanna,64.0,2021,Count
2214,Joanne,17.0,2021,Count
2215,Jocelyn,32.0,2021,Count
2216,Jodie,9.0,2021,Count
2217,Joelle,16.0,2021,Count
2218,Johanna,23.0,2021,Count
2219,Jolene,11.0,2021,Count
2220,Jolie,24.0,2021,Count
2221,Joni,69.0,2021,Count
2222,Jorja,15.0,2021,Count
2223,Josephine,175.0,2021,Count
2224,Josie,161.0,2021,Count
2225,Joy,82.0,2021,Count
2226,Joyce,16.0,2021,Count
2227,Jude,13.0,2021,Count
2228,Judith,14.0,2021,Count
2229,Julia,359.0,2021,Count
2230,Juliana,14.0,2021,Count
2231,Julie,10.0,2021,Count
2232,Juliet,60.0,2021,Count
2233,Juliette,39.0,2021,Count
2234,Kacey,22.0,2021,Count
2235,Kacie,15.0,2021,Count
2236,Kadie,10.0,2021,Count
2237,Kady,10.0,2021,Count
2238,Kaia,127.0,2021,Count
2239,Kaila,13.0,2021,Count
2240,Kainat,7.0,2021,Count
2241,Kaitlin,8.0,2021,Count
2242,Kaitlyn,36.0,2021,Count
2243,Kali,30.0,2021,Count
2244,Kallie,29.0,2021,Count
2245,Kamilah,6.0,2021,Count
2246,Kara,66.0,2021,Count
2247,Karen,7.0,2021,Count
2248,Karina,59.0,2021,Count
2249,Karis,12.0,2021,Count
2250,Karla,11.0,2021,Count
2251,Kasey,9.0,2021,Count
2252,Kasia,9.0,2021,Count
2253,Katarina,10.0,2021,Count
2254,Kate,51.0,2021,Count
2255,Katelyn,13.0,2021,Count
2256,Katerina,24.0,2021,Count
2257,Katherine,88.0,2021,Count
2258,Kathleen,35.0,2021,Count
2259,Kathryn,23.0,2021,Count
2260,Katia,4.0,2021,Count
2261,Katie,147.0,2021,Count
2262,Katrina,16.0,2021,Count
2263,Katy,10.0,2021,Count
2264,Kaya,65.0,2021,Count
2265,Kayla,126.0,2021,Count
2266,Kaylah,4.0,2021,Count
2267,Kaylee,24.0,2021,Count
2268,Kayleigh,18.0,2021,Count
2269,Kayley,6.0,2021,Count
2270,Keeley,9.0,2021,Count
2271,Keira,147.0,2021,Count
2272,Keisha,9.0,2021,Count
2273,Kelly,20.0,2021,Count
2274,Kelsey,22.0,2021,Count
2275,Kelsie,11.0,2021,Count
2276,Kendal,14.0,2021,Count
2277,Kendall,42.0,2021,Count
2278,Kendra,16.0,2021,Count
2279,Kennedy,24.0,2021,Count
2280,Kenya,9.0,2021,Count
2281,Kenza,35.0,2021,Count
2282,Kenzie,21.0,2021,Count
2283,Keren,9.0,2021,Count
2284,Kezia,14.0,2021,Count
2285,Keziah,38.0,2021,Count
2286,Khadeeja,10.0,2021,Count
2287,Khadeejah,32.0,2021,Count
2288,Khadija,268.0,2021,Count
2289,Khadijah,192.0,2021,Count
2290,Khloe,31.0,2021,Count
2291,Kiana,64.0,2021,Count
2292,Kianna,12.0,2021,Count
2293,Kiara,213.0,2021,Count
2294,Kiera,51.0,2021,Count
2295,Kim,7.0,2021,Count
2296,Kimberley,24.0,2021,Count
2297,Kimberly,19.0,2021,Count
2298,Kimran,7.0,2021,Count
2299,Kinza,42.0,2021,Count
2300,Kira,87.0,2021,Count
2301,Kiran,8.0,2021,Count
2302,Kirsty,6.0,2021,Count
2303,Kitty,54.0,2021,Count
2304,Kiya,10.0,2021,Count
2305,Kizzy,4.0,2021,Count
2306,Klara,118.0,2021,Count
2307,Klaudia,17.0,2021,Count
2308,Kourtney,3.0,2021,Count
2309,Kristen,4.0,2021,Count
2310,Kristina,17.0,2021,Count
2311,Krystal,10.0,2021,Count
2312,Kya,6.0,2021,Count
2313,Kyah,3.0,2021,Count
2314,Kyla,62.0,2021,Count
2315,Kylie,33.0,2021,Count
2316,Kyra,110.0,2021,Count
2317,Kyrah,13.0,2021,Count
2318,Lacey,149.0,2021,Count
2319,Lacie,33.0,2021,Count
2320,Lacy,8.0,2021,Count
2321,Laila,155.0,2021,Count
2322,Lakshmi,6.0,2021,Count
2323,Lana,219.0,2021,Count
2324,Lani,20.0,2021,Count
2325,Lara,539.0,2021,Count
2326,Laraib,8.0,2021,Count
2327,Larissa,23.0,2021,Count
2328,Larna,16.0,2021,Count
2329,Latifa,12.0,2021,Count
2330,Latifah,7.0,2021,Count
2331,Laura,284.0,2021,Count
2332,Laurel,16.0,2021,Count
2333,Lauren,69.0,2021,Count
2334,Laurie,29.0,2021,Count
2335,Lavinia,50.0,2021,Count
2336,Layla,917.0,2021,Count
2337,Lea,69.0,2021,Count
2338,Leah,346.0,2021,Count
2339,Leanna,20.0,2021,Count
2340,Leanne,14.0,2021,Count
2341,Leela,42.0,2021,Count
2342,Leena,68.0,2021,Count
2343,Leia,109.0,2021,Count
2344,Leigh,3.0,2021,Count
2345,Leila,217.0,2021,Count
2346,Leilani,57.0,2021,Count
2347,Lena,229.0,2021,Count
2348,Leona,46.0,2021,Count
2349,Leoni,3.0,2021,Count
2350,Leonie,48.0,2021,Count
2351,Leticia,15.0,2021,Count
2352,Lexie,100.0,2021,Count
2353,Leyla,99.0,2021,Count
2354,Lia,118.0,2021,Count
2355,Liana,87.0,2021,Count
2356,Lianna,11.0,2021,Count
2357,Libbie,8.0,2021,Count
2358,Libby,145.0,2021,Count
2359,Liberty,63.0,2021,Count
2360,Lidia,22.0,2021,Count
2361,Lila,211.0,2021,Count
2362,Lili,57.0,2021,Count
2363,Lilia,97.0,2021,Count
2364,Lilian,63.0,2021,Count
2365,Liliana,245.0,2021,Count
2366,Lilith,72.0,2021,Count
2367,Lilli,7.0,2021,Count
2368,Lillian,123.0,2021,Count
2369,Lillie,264.0,2021,Count
2370,Lilly,551.0,2021,Count
2371,Lily,2182.0,2021,Count
2372,Lily-Ann,20.0,2021,Count
2373,Lily-Mae,77.0,2021,Count
2374,Lily-May,45.0,2021,Count
2375,Lily-Rose,119.0,2021,Count
2376,Lina,126.0,2021,Count
2377,Linda,23.0,2021,Count
2378,Lisa,49.0,2021,Count
2379,Lisa-Marie,7.0,2021,Count
2380,Livia,116.0,2021,Count
2381,Liza,17.0,2021,Count
2382,Lizzie,14.0,2021,Count
2383,Logan,10.0,2021,Count
2384,Lois,158.0,2021,Count
2385,Lola,807.0,2021,Count
2386,Loren,6.0,2021,Count
2387,Lorena,39.0,2021,Count
2388,Loretta,23.0,2021,Count
2389,Lori,18.0,2021,Count
2390,Lorna,20.0,2021,Count
2391,Lorraine,4.0,2021,Count
2392,Lotte,4.0,2021,Count
2393,Lottie,954.0,2021,Count
2394,Louisa,66.0,2021,Count
2395,Louise,53.0,2021,Count
2396,Lowenna,32.0,2021,Count
2397,Lowri,41.0,2021,Count
2398,Luca,7.0,2021,Count
2399,Lucia,224.0,2021,Count
2400,Luciana,25.0,2021,Count
2401,Lucie,109.0,2021,Count
2402,Lucille,15.0,2021,Count
2403,Lucinda,13.0,2021,Count
2404,Lucy,607.0,2021,Count
2405,Luisa,45.0,2021,Count
2406,Lulu,31.0,2021,Count
2407,Lydia,358.0,2021,Count
2408,Maame,10.0,2021,Count
2409,Maariya,5.0,2021,Count
2410,Maariyah,8.0,2021,Count
2411,Mabel,885.0,2021,Count
2412,Macey,59.0,2021,Count
2413,Mackenzie,25.0,2021,Count
2414,Maddie,113.0,2021,Count
2415,Maddison,452.0,2021,Count
2416,Maddy,3.0,2021,Count
2417,Madeeha,9.0,2021,Count
2418,Madeleine,161.0,2021,Count
2419,Madeline,112.0,2021,Count
2420,Madelyn,29.0,2021,Count
2421,Madiha,39.0,2021,Count
2422,Madina,37.0,2021,Count
2423,Madison,308.0,2021,Count
2424,Mae,91.0,2021,Count
2425,Maeve,654.0,2021,Count
2426,Magdalena,19.0,2021,Count
2427,Maggie,276.0,2021,Count
2428,Maha,30.0,2021,Count
2429,Maham,18.0,2021,Count
2430,Maheen,22.0,2021,Count
2431,Mahira,42.0,2021,Count
2432,Mahnoor,62.0,2021,Count
2433,Mai,12.0,2021,Count
2434,Maia,243.0,2021,Count
2435,Maira,79.0,2021,Count
2436,Maisey,25.0,2021,Count
2437,Maisha,10.0,2021,Count
2438,Maisie,1229.0,2021,Count
2439,Maisy,107.0,2021,Count
2440,Maizie,17.0,2021,Count
2441,Maja,149.0,2021,Count
2442,Makayla,21.0,2021,Count
2443,Malaika,55.0,2021,Count
2444,Maleeha,20.0,2021,Count
2445,Mali,85.0,2021,Count
2446,Maliha,45.0,2021,Count
2447,Malika,42.0,2021,Count
2448,Malka,15.0,2021,Count
2449,Manon,21.0,2021,Count
2450,Mara,97.0,2021,Count
2451,Marcella,26.0,2021,Count
2452,Marcia,10.0,2021,Count
2453,Marcie,60.0,2021,Count
2454,Margaret,106.0,2021,Count
2455,Margot,892.0,2021,Count
2456,Mari,36.0,2021,Count
2457,Maria,682.0,2021,Count
2458,Mariah,22.0,2021,Count
2459,Mariam,155.0,2021,Count
2460,Mariama,13.0,2021,Count
2461,Marian,5.0,2021,Count
2462,Mariana,29.0,2021,Count
2463,Marianna,22.0,2021,Count
2464,Marianne,27.0,2021,Count
2465,Marie,34.0,2021,Count
2466,Mariella,19.0,2021,Count
2467,Marika,13.0,2021,Count
2468,Marina,64.0,2021,Count
2469,Marion,6.0,2021,Count
2470,Marisa,13.0,2021,Count
2471,Marissa,14.0,2021,Count
2472,Mariya,25.0,2021,Count
2473,Mariyah,15.0,2021,Count
2474,Mariyam,20.0,2021,Count
2475,Marley,133.0,2021,Count
2476,Marni,31.0,2021,Count
2477,Marnie,409.0,2021,Count
2478,Marta,34.0,2021,Count
2479,Martha,505.0,2021,Count
2480,Martina,53.0,2021,Count
2481,Marwa,105.0,2021,Count
2482,Mary,148.0,2021,Count
2483,Mary-Jane,11.0,2021,Count
2484,Mary-Kate,5.0,2021,Count
2485,Marya,6.0,2021,Count
2486,Maryam,621.0,2021,Count
2487,Maryann,15.0,2021,Count
2488,Maryanne,4.0,2021,Count
2489,Mathilda,26.0,2021,Count
2490,Mathilde,14.0,2021,Count
2491,Matilda,1437.0,2021,Count
2492,Maud,10.0,2021,Count
2493,Maxine,11.0,2021,Count
2494,May,59.0,2021,Count
2495,Maya,1433.0,2021,Count
2496,Mckenzie,14.0,2021,Count
2497,Medina,39.0,2021,Count
2498,Meena,5.0,2021,Count
2499,Meera,27.0,2021,Count
2500,Meg,5.0,2021,Count
